name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Kevin Durant,Golden State Warriors,4/24/2018,2017,3202,1610612744,401029456,1,0,44,0,Running Jump Shot,3PT Field Goal,26,San Antonio Spurs,139,222,0,0,,0,0
Stephen Curry,Golden State Warriors,1/27/2018,2017,3975,1610612744,400975474,1,0,1,0,Running Jump Shot,3PT Field Goal,49,Boston Celtics,-195,452,0,0,,0,0
Draymond Green,Golden State Warriors,4/1/2018,2017,6589,1610612744,400975899,1,11,11,0,Running Jump Shot,3PT Field Goal,27,Phoenix Suns,92,262,0,0,,0,0
Shaun Livingston,Golden State Warriors,11/13/2017,2017,2393,1610612744,400974950,3,10,16,1,Running Jump Shot,2PT Field Goal,13,Orlando Magic,-51,122,0,0,,0,0
Draymond Green,Golden State Warriors,3/17/2018,2017,6589,1610612744,400975790,4,3,51,1,Running Jump Shot,3PT Field Goal,25,Phoenix Suns,-24,258,0,0,,0,0
Omri Casspi,Golden State Warriors,10/27/2017,2017,3554,1610612744,400974826,3,4,59,0,Running Jump Shot,2PT Field Goal,10,Washington Wizards,90,48,0,0,,0,0
Andre Iguodala,Golden State Warriors,3/25/2018,2017,2386,1610612744,400975848,2,0,31,1,Running Jump Shot,3PT Field Goal,27,Utah Jazz,-178,205,0,0,,0,0
Quinn Cook,Golden State Warriors,3/27/2018,2017,,1610612744,400975860,2,2,48,0,Running Jump Shot,3PT Field Goal,26,Indiana Pacers,127,232,0,0,,0,0
Nick Young,Golden State Warriors,12/27/2017,2017,3243,1610612744,400975260,4,9,58,1,Running Jump Shot,3PT Field Goal,27,Utah Jazz,188,199,0,0,,0,0
Draymond Green,Golden State Warriors,11/13/2017,2017,6589,1610612744,400974950,4,6,56,1,Running Jump Shot,3PT Field Goal,26,Orlando Magic,-8,267,0,0,,0,0
Kevin Durant,Golden State Warriors,2/24/2018,2017,3202,1610612744,400975633,1,5,58,1,Running Jump Shot,2PT Field Goal,10,Oklahoma City Thunder,-77,73,0,0,,0,0
Shaun Livingston,Golden State Warriors,2/8/2018,2017,2393,1610612744,400975561,4,11,14,1,Running Jump Shot,2PT Field Goal,1,Dallas Mavericks,-9,16,0,0,,0,0
Klay Thompson,Golden State Warriors,10/17/2017,2017,6475,1610612744,400974438,1,6,56,1,Running Jump Shot,3PT Field Goal,22,Houston Rockets,222,-9,0,0,,0,0
Nick Young,Golden State Warriors,4/3/2018,2017,3243,1610612744,400975909,2,6,18,1,Running Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,227,33,0,0,,0,0
Kevin Durant,Golden State Warriors,10/17/2017,2017,3202,1610612744,400974438,2,6,14,1,Running Jump Shot,3PT Field Goal,25,Houston Rockets,151,204,0,0,,0,0
Shaun Livingston,Golden State Warriors,10/17/2017,2017,2393,1610612744,400974438,2,7,8,0,Running Jump Shot,2PT Field Goal,9,Houston Rockets,93,32,0,0,,0,0
Nick Young,Golden State Warriors,10/17/2017,2017,3243,1610612744,400974438,2,9,3,1,Running Jump Shot,2PT Field Goal,12,Houston Rockets,116,58,0,0,,0,0
Kevin Durant,Golden State Warriors,3/2/2018,2017,3202,1610612744,400975674,4,3,49,1,Running Jump Shot,2PT Field Goal,6,Atlanta Hawks,1,67,0,0,,0,0
Kevin Durant,Golden State Warriors,1/12/2018,2017,3202,1610612744,400975368,3,11,33,0,Running Jump Shot,3PT Field Goal,27,Milwaukee Bucks,-133,241,0,0,,0,0
David West,Golden State Warriors,11/22/2017,2017,2177,1610612744,400975014,4,1,52,0,Running Jump Shot,2PT Field Goal,12,Oklahoma City Thunder,-70,98,0,0,,0,0
Klay Thompson,Golden State Warriors,10/27/2017,2017,6475,1610612744,400974826,4,2,17,0,Running Jump Shot,3PT Field Goal,24,Washington Wizards,-182,171,0,0,,0,0
Stephen Curry,Golden State Warriors,11/22/2017,2017,3975,1610612744,400975014,3,9,55,0,Running Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,182,164,0,0,,0,0
Quinn Cook,Golden State Warriors,12/23/2017,2017,,1610612744,400975240,4,2,3,1,Running Jump Shot,2PT Field Goal,18,Denver Nuggets,119,142,0,0,,0,0
Kevin Durant,Golden State Warriors,10/21/2017,2017,3202,1610612744,400974784,4,4,31,1,Running Jump Shot,3PT Field Goal,23,Memphis Grizzlies,232,0,0,0,,0,0
Kevin Durant,Golden State Warriors,4/7/2018,2017,3202,1610612744,400975941,2,0,26,1,Running Layup Shot,2PT Field Goal,2,New Orleans Pelicans,9,26,0,0,,0,0
Klay Thompson,Golden State Warriors,1/27/2018,2017,6475,1610612744,400975474,1,10,39,1,Running Layup Shot,2PT Field Goal,1,Boston Celtics,6,17,0,0,,0,0
Draymond Green,Golden State Warriors,1/3/2018,2017,6589,1610612744,400975308,3,8,11,1,Running Layup Shot,2PT Field Goal,1,Dallas Mavericks,-17,6,0,0,,0,0
Quinn Cook,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,3,0,1,1,Running Layup Shot,2PT Field Goal,0,Sacramento Kings,9,1,0,0,,0,0
Klay Thompson,Golden State Warriors,2/3/2018,2017,6475,1610612744,400975528,2,11,5,1,Running Layup Shot,2PT Field Goal,2,Denver Nuggets,18,11,0,0,,0,0
Quinn Cook,Golden State Warriors,3/23/2018,2017,,1610612744,400975833,3,0,26,0,Running Layup Shot,2PT Field Goal,1,Atlanta Hawks,-2,18,0,0,,0,0
Klay Thompson,Golden State Warriors,10/21/2017,2017,6475,1610612744,400974784,3,10,26,1,Running Layup Shot,2PT Field Goal,0,Memphis Grizzlies,1,8,0,0,,0,0
Omri Casspi,Golden State Warriors,10/29/2017,2017,3554,1610612744,400974842,2,2,15,1,Running Layup Shot,2PT Field Goal,1,Detroit Pistons,3,15,0,0,,0,0
Shaun Livingston,Golden State Warriors,10/21/2017,2017,2393,1610612744,400974784,2,5,20,0,Running Layup Shot,2PT Field Goal,3,Memphis Grizzlies,36,13,0,0,,0,0
Kevin Durant,Golden State Warriors,1/25/2018,2017,3202,1610612744,400975459,4,5,47,1,Running Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,8,16,0,0,,0,0
Draymond Green,Golden State Warriors,11/11/2017,2017,6589,1610612744,400974935,4,10,7,1,Running Layup Shot,2PT Field Goal,1,Philadelphia 76ers,-17,10,0,0,,0,0
Kevin Durant,Golden State Warriors,1/27/2018,2017,3202,1610612744,400975474,3,7,58,0,Running Layup Shot,2PT Field Goal,1,Boston Celtics,-9,7,0,0,,0,0
Kevin Durant,Golden State Warriors,2/26/2018,2017,3202,1610612744,400975646,2,1,36,1,Running Layup Shot,2PT Field Goal,1,New York Knicks,-2,17,0,0,,0,0
Quinn Cook,Golden State Warriors,4/7/2018,2017,,1610612744,400975941,1,10,37,1,Running Layup Shot,2PT Field Goal,2,New Orleans Pelicans,-7,29,0,0,,0,0
Klay Thompson,Golden State Warriors,4/8/2018,2017,6475,1610612744,400975949,4,5,32,1,Running Layup Shot,2PT Field Goal,2,Phoenix Suns,-11,18,0,0,,0,0
Zaza Pachulia,Golden State Warriors,11/4/2017,2017,2016,1610612744,400974886,3,10,5,1,Running Layup Shot,2PT Field Goal,2,Denver Nuggets,-7,22,0,0,,0,0
Quinn Cook,Golden State Warriors,4/8/2018,2017,,1610612744,400975949,2,3,32,1,Running Layup Shot,2PT Field Goal,1,Phoenix Suns,14,11,0,0,,0,0
Patrick McCaw,Golden State Warriors,2/2/2018,2017,3137730,1610612744,400975520,1,2,51,0,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,-23,8,0,0,,0,0
Andre Iguodala,Golden State Warriors,12/30/2017,2017,2386,1610612744,400975281,4,7,29,1,Running Layup Shot,2PT Field Goal,0,Memphis Grizzlies,-4,-4,0,0,,0,0
Stephen Curry,Golden State Warriors,12/30/2017,2017,3975,1610612744,400975281,1,10,27,1,Running Layup Shot,2PT Field Goal,2,Memphis Grizzlies,-14,21,0,0,,0,0
Quinn Cook,Golden State Warriors,4/8/2018,2017,,1610612744,400975949,2,8,39,1,Running Layup Shot,2PT Field Goal,1,Phoenix Suns,8,6,0,0,,0,0
Jordan Bell,Golden State Warriors,3/2/2018,2017,,1610612744,400975674,2,2,58,0,Running Layup Shot,2PT Field Goal,1,Atlanta Hawks,-3,11,0,0,,0,0
Kevon Looney,Golden State Warriors,3/17/2018,2017,3155535,1610612744,400975790,2,5,42,0,Running Layup Shot,2PT Field Goal,1,Phoenix Suns,-18,4,0,0,,0,0
Patrick McCaw,Golden State Warriors,11/6/2017,2017,3137730,1610612744,400974899,2,5,31,1,Running Layup Shot,2PT Field Goal,2,Miami Heat,-7,23,0,0,,0,0
Zaza Pachulia,Golden State Warriors,1/13/2018,2017,2016,1610612744,400975377,1,5,26,1,Running Layup Shot,2PT Field Goal,1,Toronto Raptors,18,5,0,0,,0,0
Jordan Bell,Golden State Warriors,11/4/2017,2017,,1610612744,400974886,4,6,16,0,Running Layup Shot,2PT Field Goal,16,Denver Nuggets,-74,152,0,0,,0,0
David West,Golden State Warriors,11/4/2017,2017,2177,1610612744,400974886,4,10,53,1,Running Layup Shot,2PT Field Goal,1,Denver Nuggets,-2,13,0,0,,0,0
Shaun Livingston,Golden State Warriors,11/29/2017,2017,2393,1610612744,400975063,2,8,15,1,Running Layup Shot,2PT Field Goal,3,Los Angeles Lakers,-6,31,0,0,,0,0
Draymond Green,Golden State Warriors,10/25/2017,2017,6589,1610612744,400974814,1,6,23,1,Running Layup Shot,2PT Field Goal,1,Toronto Raptors,6,18,0,0,,0,0
Quinn Cook,Golden State Warriors,3/17/2018,2017,,1610612744,400975790,3,0,7,1,Running Layup Shot,2PT Field Goal,0,Phoenix Suns,-3,4,0,0,,0,0
Klay Thompson,Golden State Warriors,3/31/2018,2017,6475,1610612744,400975888,1,11,16,1,Running Layup Shot,2PT Field Goal,1,Sacramento Kings,-9,12,0,0,,0,0
Draymond Green,Golden State Warriors,1/27/2018,2017,6589,1610612744,400975474,1,9,47,0,Running Layup Shot,2PT Field Goal,1,Boston Celtics,6,11,0,0,,0,0
Draymond Green,Golden State Warriors,11/16/2017,2017,6589,1610612744,400974966,3,6,4,0,Running Layup Shot,2PT Field Goal,3,Boston Celtics,-32,13,0,0,,0,0
Quinn Cook,Golden State Warriors,3/16/2018,2017,,1610612744,400975779,1,5,6,1,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,9,20,0,0,,0,0
Quinn Cook,Golden State Warriors,3/16/2018,2017,,1610612744,400975779,4,4,6,0,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,17,14,0,0,,0,0
Quinn Cook,Golden State Warriors,3/16/2018,2017,,1610612744,400975779,2,2,30,1,Running Layup Shot,2PT Field Goal,1,Sacramento Kings,-1,15,0,0,,0,0
Draymond Green,Golden State Warriors,4/1/2018,2017,6589,1610612744,400975899,3,5,46,1,Running Layup Shot,2PT Field Goal,2,Phoenix Suns,9,27,0,0,,0,0
Draymond Green,Golden State Warriors,12/22/2017,2017,6589,1610612744,400975230,3,8,21,1,Running Layup Shot,2PT Field Goal,4,Los Angeles Lakers,1,41,0,0,,0,0
Patrick McCaw,Golden State Warriors,12/22/2017,2017,3137730,1610612744,400975230,4,7,9,1,Running Layup Shot,2PT Field Goal,1,Los Angeles Lakers,-3,13,0,0,,0,0
Stephen Curry,Golden State Warriors,11/19/2017,2017,3975,1610612744,400974987,2,1,51,1,Running Layup Shot,2PT Field Goal,1,Brooklyn Nets,16,0,0,0,,0,0
Klay Thompson,Golden State Warriors,12/22/2017,2017,6475,1610612744,400975230,4,2,16,1,Running Layup Shot,2PT Field Goal,1,Los Angeles Lakers,6,9,0,0,,0,0
Stephen Curry,Golden State Warriors,2/3/2018,2017,3975,1610612744,400975528,1,6,56,1,Running Layup Shot,2PT Field Goal,3,Denver Nuggets,27,21,0,0,,0,0
Quinn Cook,Golden State Warriors,4/1/2018,2017,,1610612744,400975899,3,6,14,1,Running Layup Shot,2PT Field Goal,2,Phoenix Suns,5,26,0,0,,0,0
Zaza Pachulia,Golden State Warriors,2/12/2018,2017,2016,1610612744,400975592,3,10,1,1,Running Layup Shot,2PT Field Goal,0,Phoenix Suns,-7,2,0,0,,0,0
Omri Casspi,Golden State Warriors,11/8/2017,2017,3554,1610612744,400974914,3,0,9,1,Running Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,0,17,0,0,,0,0
Draymond Green,Golden State Warriors,11/8/2017,2017,6589,1610612744,400974914,1,10,37,1,Running Layup Shot,2PT Field Goal,2,Minnesota Timberwolves,-1,26,0,0,,0,0
Klay Thompson,Golden State Warriors,1/3/2018,2017,6475,1610612744,400975308,2,3,3,0,Running Layup Shot,2PT Field Goal,2,Dallas Mavericks,-9,19,0,0,,0,0
Shaun Livingston,Golden State Warriors,3/25/2018,2017,2393,1610612744,400975848,3,0,29,1,Running Layup Shot,2PT Field Goal,3,Utah Jazz,-11,29,0,0,,0,0
Omri Casspi,Golden State Warriors,11/27/2017,2017,3554,1610612744,400975047,1,4,20,1,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,-9,27,0,0,,0,0
Stephen Curry,Golden State Warriors,12/3/2017,2017,3975,1610612744,400975086,3,10,32,1,Running Layup Shot,2PT Field Goal,1,Miami Heat,0,14,0,0,,0,0
Nick Young,Golden State Warriors,12/27/2017,2017,3243,1610612744,400975260,4,9,40,1,Running Layup Shot,2PT Field Goal,2,Utah Jazz,-6,22,0,0,,0,0
Stephen Curry,Golden State Warriors,2/10/2018,2017,3975,1610612744,400975577,1,0,27,1,Running Layup Shot,2PT Field Goal,1,San Antonio Spurs,3,11,0,0,,0,0
Klay Thompson,Golden State Warriors,4/24/2018,2017,6475,1610612744,401029456,4,10,0,1,Running Layup Shot,2PT Field Goal,2,San Antonio Spurs,19,15,0,0,,0,0
Jordan Bell,Golden State Warriors,12/11/2017,2017,,1610612744,400975146,3,6,56,1,Running Layup Shot,2PT Field Goal,0,Portland Trail Blazers,-5,8,0,0,,0,0
Omri Casspi,Golden State Warriors,11/19/2017,2017,3554,1610612744,400974987,1,11,38,1,Running Layup Shot,2PT Field Goal,0,Brooklyn Nets,-4,5,0,0,,0,0
Shaun Livingston,Golden State Warriors,2/6/2018,2017,2393,1610612744,400975549,4,7,50,0,Running Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-20,19,0,0,,0,0
Stephen Curry,Golden State Warriors,1/3/2018,2017,3975,1610612744,400975308,4,3,18,1,Running Layup Shot,2PT Field Goal,1,Dallas Mavericks,8,10,0,0,,0,0
Draymond Green,Golden State Warriors,3/31/2018,2017,6589,1610612744,400975888,3,7,4,1,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,22,9,0,0,,0,0
Stephen Curry,Golden State Warriors,10/25/2017,2017,3975,1610612744,400974814,3,8,24,1,Running Layup Shot,2PT Field Goal,2,Toronto Raptors,-3,24,0,0,,0,0
Patrick McCaw,Golden State Warriors,12/23/2017,2017,3137730,1610612744,400975240,2,5,46,1,Running Layup Shot,2PT Field Goal,2,Denver Nuggets,-2,23,0,0,,0,0
Quinn Cook,Golden State Warriors,4/28/2018,2017,,1610612744,401031412,2,9,57,1,Running Layup Shot,2PT Field Goal,3,New Orleans Pelicans,0,32,0,0,,0,0
Klay Thompson,Golden State Warriors,12/11/2017,2017,6475,1610612744,400975146,2,8,13,1,Running Layup Shot,2PT Field Goal,1,Portland Trail Blazers,7,15,0,0,,0,0
Kevin Durant,Golden State Warriors,11/22/2017,2017,3202,1610612744,400975014,3,6,47,0,Running Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,-8,13,0,0,,0,0
Kevin Durant,Golden State Warriors,2/10/2018,2017,3202,1610612744,400975577,2,3,56,0,Running Layup Shot,2PT Field Goal,2,San Antonio Spurs,-4,21,0,0,,0,0
Klay Thompson,Golden State Warriors,12/23/2017,2017,6475,1610612744,400975240,3,6,52,1,Running Layup Shot,2PT Field Goal,1,Denver Nuggets,-13,13,0,0,,0,0
Kevin Durant,Golden State Warriors,12/4/2017,2017,3202,1610612744,400975097,3,5,35,1,Running Layup Shot,2PT Field Goal,6,New Orleans Pelicans,9,63,0,0,,0,0
Draymond Green,Golden State Warriors,3/2/2018,2017,6589,1610612744,400975674,4,4,52,1,Running Layup Shot,2PT Field Goal,0,Atlanta Hawks,1,6,0,0,,0,0
Stephen Curry,Golden State Warriors,10/29/2017,2017,3975,1610612744,400974842,4,1,53,0,Running Layup Shot,2PT Field Goal,2,Detroit Pistons,-19,16,0,0,,0,0
Shaun Livingston,Golden State Warriors,11/13/2017,2017,2393,1610612744,400974950,2,1,38,0,Running Layup Shot,2PT Field Goal,1,Orlando Magic,6,15,0,0,,0,0
Andre Iguodala,Golden State Warriors,11/19/2017,2017,2386,1610612744,400974987,4,9,21,0,Running Layup Shot,2PT Field Goal,1,Brooklyn Nets,14,7,0,0,,0,0
Jordan Bell,Golden State Warriors,10/17/2017,2017,,1610612744,400974438,1,5,38,1,Running Layup Shot,2PT Field Goal,1,Houston Rockets,2,10,0,0,,0,0
Draymond Green,Golden State Warriors,1/23/2018,2017,6589,1610612744,400975445,3,9,43,1,Running Layup Shot,2PT Field Goal,2,New York Knicks,20,13,0,0,,0,0
David West,Golden State Warriors,12/1/2017,2017,2177,1610612744,400975069,4,8,22,1,Running Layup Shot,2PT Field Goal,1,Orlando Magic,-11,9,0,0,,0,0
Andre Iguodala,Golden State Warriors,12/29/2017,2017,2386,1610612744,400975274,2,0,22,1,Running Layup Shot,2PT Field Goal,0,Charlotte Hornets,-6,6,0,0,,0,0
Klay Thompson,Golden State Warriors,10/30/2017,2017,6475,1610612744,400974851,2,2,56,1,Running Layup Shot,2PT Field Goal,1,Los Angeles Clippers,-12,11,0,0,,0,0
Draymond Green,Golden State Warriors,5/1/2018,2017,6589,1610612744,401031645,2,2,8,1,Running Layup Shot,2PT Field Goal,2,New Orleans Pelicans,2,21,0,0,,0,0
Kevin Durant,Golden State Warriors,1/12/2018,2017,3202,1610612744,400975368,1,9,27,1,Running Layup Shot,2PT Field Goal,0,Milwaukee Bucks,-2,4,0,0,,0,0
Zaza Pachulia,Golden State Warriors,2/3/2018,2017,2016,1610612744,400975528,3,11,19,0,Running Layup Shot,2PT Field Goal,3,Denver Nuggets,24,18,0,0,,0,0
Kevin Durant,Golden State Warriors,1/23/2018,2017,3202,1610612744,400975445,4,5,13,0,Running Layup Shot,2PT Field Goal,1,New York Knicks,11,10,0,0,,0,0
Zaza Pachulia,Golden State Warriors,12/1/2017,2017,2016,1610612744,400975069,1,8,15,1,Running Layup Shot,2PT Field Goal,1,Orlando Magic,-1,17,0,0,,0,0
Quinn Cook,Golden State Warriors,3/31/2018,2017,,1610612744,400975888,2,3,44,0,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,22,11,0,0,,0,0
Kevin Durant,Golden State Warriors,2/24/2018,2017,3202,1610612744,400975633,3,7,14,1,Running Layup Shot,2PT Field Goal,2,Oklahoma City Thunder,-20,16,0,0,,0,0
Patrick McCaw,Golden State Warriors,2/8/2018,2017,3137730,1610612744,400975561,2,5,23,1,Running Layup Shot,2PT Field Goal,3,Dallas Mavericks,-7,31,0,0,,0,0
Andre Iguodala,Golden State Warriors,3/19/2018,2017,2386,1610612744,400975802,1,9,49,0,Running Layup Shot,2PT Field Goal,7,San Antonio Spurs,73,19,0,0,,0,0
Nick Young,Golden State Warriors,2/3/2018,2017,3243,1610612744,400975528,2,3,10,1,Running Layup Shot,2PT Field Goal,2,Denver Nuggets,13,21,0,0,,0,0
Zaza Pachulia,Golden State Warriors,2/10/2018,2017,2016,1610612744,400975577,3,4,20,1,Running Layup Shot,2PT Field Goal,2,San Antonio Spurs,6,28,0,0,,0,0
Draymond Green,Golden State Warriors,3/31/2018,2017,6589,1610612744,400975888,1,4,15,0,Running Layup Shot,2PT Field Goal,2,Sacramento Kings,-19,10,0,0,,0,0
Zaza Pachulia,Golden State Warriors,4/3/2018,2017,2016,1610612744,400975909,1,7,38,0,Running Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,-16,1,0,0,,0,0
Kevin Durant,Golden State Warriors,12/4/2017,2017,3202,1610612744,400975097,1,2,39,1,Running Layup Shot,2PT Field Goal,6,New Orleans Pelicans,3,62,0,0,,0,0
Stephen Curry,Golden State Warriors,12/4/2017,2017,3975,1610612744,400975097,3,4,33,0,Running Layup Shot,2PT Field Goal,7,New Orleans Pelicans,-11,74,0,0,,0,0
Kevin Durant,Golden State Warriors,11/22/2017,2017,3202,1610612744,400975014,2,6,32,1,Running Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,-13,7,0,0,,0,0
JaVale McGee,Golden State Warriors,11/4/2017,2017,3452,1610612744,400974886,1,2,32,1,Running Layup Shot,2PT Field Goal,6,Denver Nuggets,-6,61,0,0,,0,0
Stephen Curry,Golden State Warriors,11/22/2017,2017,3975,1610612744,400975014,3,10,40,0,Running Layup Shot,2PT Field Goal,1,Oklahoma City Thunder,9,8,0,0,,0,0
Klay Thompson,Golden State Warriors,10/23/2017,2017,6475,1610612744,400974796,1,6,41,1,Running Layup Shot,2PT Field Goal,1,Dallas Mavericks,18,8,0,0,,0,0
Klay Thompson,Golden State Warriors,2/28/2018,2017,6475,1610612744,400975663,2,1,15,1,Running Layup Shot,2PT Field Goal,2,Washington Wizards,16,19,0,0,,0,0
Quinn Cook,Golden State Warriors,4/16/2018,2017,,1610612744,401029446,4,8,32,1,Running Pull-Up Jump Shot,3PT Field Goal,22,San Antonio Spurs,-225,12,0,0,,0,0
Klay Thompson,Golden State Warriors,4/16/2018,2017,6475,1610612744,401029446,2,0,56,1,Running Pull-Up Jump Shot,3PT Field Goal,22,San Antonio Spurs,-223,13,0,0,,0,0
Kevin Durant,Golden State Warriors,10/30/2017,2017,3202,1610612744,400974851,3,7,57,1,Running Pull-Up Jump Shot,2PT Field Goal,4,Los Angeles Clippers,-40,13,0,0,,0,0
Quinn Cook,Golden State Warriors,4/16/2018,2017,,1610612744,401029446,3,0,0,0,Running Pull-Up Jump Shot,3PT Field Goal,52,San Antonio Spurs,158,505,0,0,,0,0
Draymond Green,Golden State Warriors,4/8/2018,2017,6589,1610612744,400975949,3,9,29,1,Running Pull-Up Jump Shot,2PT Field Goal,18,Phoenix Suns,51,174,0,0,,0,0
Quinn Cook,Golden State Warriors,3/23/2018,2017,,1610612744,400975833,4,11,27,0,Running Pull-Up Jump Shot,3PT Field Goal,25,Atlanta Hawks,-214,145,0,0,,0,0
Nick Young,Golden State Warriors,3/23/2018,2017,3243,1610612744,400975833,2,4,4,1,Running Pull-Up Jump Shot,3PT Field Goal,25,Atlanta Hawks,-124,218,0,0,,0,0
Kevin Durant,Golden State Warriors,1/13/2018,2017,3202,1610612744,400975377,1,6,29,1,Running Pull-Up Jump Shot,2PT Field Goal,9,Toronto Raptors,-92,5,0,0,,0,0
Quinn Cook,Golden State Warriors,4/8/2018,2017,,1610612744,400975949,1,10,19,1,Running Pull-Up Jump Shot,3PT Field Goal,27,Phoenix Suns,193,197,0,0,,0,0
Quinn Cook,Golden State Warriors,3/29/2018,2017,,1610612744,400975874,4,0,35,1,Running Pull-Up Jump Shot,3PT Field Goal,26,Milwaukee Bucks,3,264,0,0,,0,0
Draymond Green,Golden State Warriors,4/8/2018,2017,6589,1610612744,400975949,2,10,49,0,Running Pull-Up Jump Shot,3PT Field Goal,26,Phoenix Suns,-19,266,0,0,,0,0
Nick Young,Golden State Warriors,2/12/2018,2017,3243,1610612744,400975592,3,0,47,1,Running Pull-Up Jump Shot,3PT Field Goal,26,Phoenix Suns,-169,200,0,0,,0,0
Kevin Durant,Golden State Warriors,2/6/2018,2017,3202,1610612744,400975549,3,11,28,0,Running Pull-Up Jump Shot,3PT Field Goal,27,Oklahoma City Thunder,138,236,0,0,,0,0
Kevin Durant,Golden State Warriors,2/6/2018,2017,3202,1610612744,400975549,1,7,19,1,Running Pull-Up Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,154,215,0,0,,0,0
Kevin Durant,Golden State Warriors,2/6/2018,2017,3202,1610612744,400975549,1,6,53,1,Running Pull-Up Jump Shot,2PT Field Goal,19,Oklahoma City Thunder,97,174,0,0,,0,0
Quinn Cook,Golden State Warriors,3/17/2018,2017,,1610612744,400975790,3,3,34,1,Running Pull-Up Jump Shot,3PT Field Goal,25,Phoenix Suns,156,205,0,0,,0,0
Stephen Curry,Golden State Warriors,10/30/2017,2017,3975,1610612744,400974851,1,5,43,1,Running Pull-Up Jump Shot,3PT Field Goal,24,Los Angeles Clippers,134,207,0,0,,0,0
Kevin Durant,Golden State Warriors,12/4/2017,2017,3202,1610612744,400975097,2,0,0,0,Running Pull-Up Jump Shot,2PT Field Goal,10,New Orleans Pelicans,104,6,0,0,,0,0
Nick Young,Golden State Warriors,11/22/2017,2017,3243,1610612744,400975014,4,0,1,0,Running Pull-Up Jump Shot,3PT Field Goal,32,Oklahoma City Thunder,0,324,0,0,,0,0
Kevin Durant,Golden State Warriors,10/30/2017,2017,3202,1610612744,400974851,1,8,57,1,Running Pull-Up Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-127,226,0,0,,0,0
Stephen Curry,Golden State Warriors,2/24/2018,2017,3975,1610612744,400975633,1,2,43,1,Running Pull-Up Jump Shot,3PT Field Goal,28,Oklahoma City Thunder,-89,275,0,0,,0,0
